分拣中心,日期,货量
SC16,2023/8/12,1900
SC16,2023/11/3,3859
SC16,2023/8/5,2198
SC16,2023/10/21,2399
SC16,2023/8/16,1695
SC16,2023/11/27,2242
SC16,2023/8/11,2070
SC16,2023/9/22,3431
SC16,2023/8/4,2423
SC16,2023/9/30,1846
SC16,2023/8/7,1615
SC16,2023/11/28,2159
SC16,2023/11/16,2679
SC16,2023/9/5,2196
SC16,2023/11/22,1906
SC16,2023/9/8,3170
SC16,2023/10/17,2464
SC36,2023/8/9,660
SC36,2023/11/9,858
SC36,2023/10/8,780
SC36,2023/8/2,740
SC36,2023/11/30,788
SC36,2023/8/23,801
SC36,2023/11/10,1084
SC36,2023/10/4,315
SC36,2023/10/17,758
SC36,2023/9/1,1318
SC36,2023/9/19,563
SC36,2023/10/30,578
SC36,2023/10/25,778
SC36,2023/10/7,611
SC36,2023/8/5,670
SC36,2023/10/5,455
SC36,2023/8/14,574
SC36,2023/11/20,482
SC36,2023/8/25,759
SC36,2023/9/17,603
SC36,2023/8/21,660
SC36,2023/9/11,708
SC36,2023/8/13,569
SC36,2023/11/15,630
SC36,2023/9/27,616
SC36,2023/11/7,862
SC36,2023/10/14,425
SC36,2023/10/20,379
SC36,2023/10/9,565
SC36,2023/8/16,669
SC36,2023/9/26,642
SC36,2023/11/2,1189
SC36,2023/11/18,474
SC36,2023/8/24,601
SC36,2023/9/18,621
SC36,2023/11/1,2157
SC36,2023/9/14,764
SC36,2023/11/4,793
SC36,2023/9/13,1006
SC36,2023/11/5,785
SC36,2023/8/15,762
SC36,2023/9/9,862
SC36,2023/9/4,1076
SC36,2023/9/3,943
SC36,2023/10/31,906
SC36,2023/8/3,643
SC36,2023/10/16,482
SC36,2023/10/11,671
SC36,2023/9/24,718
SC36,2023/9/20,1019
SC36,2023/11/28,653
SC36,2023/10/18,659
SC36,2023/10/29,478
SC36,2023/8/19,520
SC36,2023/10/12,586
SC36,2023/8/20,461
SC36,2023/10/21,390
SC36,2023/11/11,2463
SC36,2023/8/27,595
SC36,2023/10/13,632
SC36,2023/11/29,773
SC36,2023/11/12,1389
SC36,2023/9/28,393
SC36,2023/10/28,612
SC36,2023/11/14,579
SC36,2023/10/26,916
SC36,2023/8/17,590
SC36,2023/11/24,543
SC36,2023/10/2,238
SC36,2023/11/21,623
SC36,2023/10/15,529
SC36,2023/8/7,565
SC36,2023/11/27,613
SC36,2023/10/6,470
SC36,2023/9/7,1216
SC36,2023/9/8,967
SC36,2023/10/23,632
SC36,2023/11/19,572
SC36,2023/8/6,627
SC36,2023/8/30,1171
SC36,2023/9/10,819
SC36,2023/11/6,758
SC36,2023/9/30,205
SC36,2023/8/10,841
SC36,2023/10/27,656
SC36,2023/10/24,618
SC36,2023/11/13,597
SC36,2023/8/12,544
SC36,2023/8/11,652
SC36,2023/9/21,808
SC36,2023/9/5,972
SC36,2023/9/29,207
SC36,2023/8/22,610
SC36,2023/9/6,892
SC36,2023/8/4,699
SC36,2023/8/31,1189
SC36,2023/9/15,851
SC36,2023/11/3,1210
SC36,2023/8/8,595
SC36,2023/9/16,549
SC36,2023/11/26,499
SC36,2023/8/28,709
SC36,2023/8/1,846
SC36,2023/11/22,695
SC36,2023/9/23,505
SC36,2023/11/8,913
SC36,2023/10/22,363
SC36,2023/11/23,666
SC36,2023/10/1,311
SC36,2023/9/2,940
SC36,2023/9/22,930
SC36,2023/8/29,818
SC36,2023/11/16,650
SC36,2023/10/3,233
SC36,2023/10/19,377
SC36,2023/9/12,805
SC36,2023/8/26,561
SC36,2023/8/18,658
SC36,2023/11/17,590
SC36,2023/10/10,652
SC36,2023/11/25,376
SC36,2023/9/25,907
SC57,2023/8/11,12139
SC57,2023/8/9,12270
SC57,2023/8/21,12545
SC57,2023/10/4,10889
SC57,2023/10/26,9303
SC57,2023/8/5,11956
SC57,2023/11/3,13315
SC57,2023/9/5,14231
SC57,2023/10/11,14390
SC57,2023/10/10,13674
SC57,2023/11/29,8520
SC57,2023/8/18,13166
SC57,2023/9/14,15098
SC57,2023/11/23,8952
SC57,2023/10/9,14038
SC57,2023/8/15,11569
SC57,2023/9/19,14868
SC57,2023/8/20,12313
SC57,2023/11/5,11062
SC57,2023/11/19,8312
SC57,2023/10/25,10606
SC57,2023/11/2,17123
SC57,2023/9/18,13992
SC57,2023/10/15,10459
SC57,2023/11/15,10320
SC57,2023/8/4,12215
SC57,2023/8/10,12336
SC57,2023/11/10,10952
SC57,2023/9/24,15643
SC57,2023/10/28,10789
SC57,2023/8/6,11663
SC57,2023/10/20,12771
SC57,2023/9/15,14481
SC57,2023/10/7,13047
SC57,2023/11/8,10988
SC57,2023/9/4,13922
SC57,2023/10/1,12561
SC57,2023/9/20,15196
SC57,2023/8/31,14608
SC57,2023/9/3,14785
SC57,2023/11/21,7990
SC57,2023/9/7,15912
SC57,2023/8/24,13304
SC57,2023/11/12,19442
SC57,2023/8/27,12656
SC57,2023/11/17,9606
SC57,2023/9/17,14767
SC57,2023/11/26,8001
SC57,2023/8/26,13273
SC57,2023/10/31,10605
SC57,2023/8/14,11122
SC57,2023/11/24,7922
SC57,2023/10/17,10570
SC57,2023/9/21,15959
SC57,2023/11/20,8221
SC57,2023/9/12,13695
SC57,2023/8/1,12177
SC57,2023/10/30,8908
SC57,2023/8/28,12841
SC57,2023/9/16,15123
SC57,2023/11/1,19947
SC57,2023/11/6,10358
SC57,2023/9/9,15121
SC57,2023/9/10,14027
SC57,2023/8/25,13262
SC57,2023/10/12,14369
SC57,2023/10/3,10269
SC57,2023/8/3,11685
SC57,2023/10/21,12392
SC57,2023/10/6,12515
SC57,2023/10/13,14404
SC57,2023/9/6,14947
SC57,2023/8/19,12768
SC57,2023/10/16,9685
SC57,2023/8/30,13725
SC57,2023/8/12,12076
SC57,2023/9/2,16027
SC57,2023/9/25,15832
SC57,2023/9/26,16083
SC57,2023/8/29,13454
SC57,2023/8/7,10505
SC57,2023/11/27,8007
SC57,2023/9/1,15078
SC57,2023/8/13,11860
SC57,2023/11/13,13678
SC57,2023/9/8,15499
SC57,2023/11/4,11516
SC57,2023/11/30,8650
SC57,2023/11/22,8814
SC57,2023/9/28,15236
SC57,2023/8/17,12983
SC57,2023/11/9,11128
SC57,2023/11/16,9700
SC57,2023/10/19,12271
SC57,2023/8/16,12554
SC57,2023/10/23,12352
SC57,2023/8/22,12974
SC57,2023/10/22,12315
SC57,2023/10/27,10544
SC57,2023/8/8,11164
SC57,2023/9/29,15518
SC57,2023/9/11,13479
SC57,2023/10/5,11281
SC57,2023/10/24,14766
SC57,2023/11/7,10451
SC57,2023/8/2,12052
SC57,2023/11/28,8004
SC57,2023/8/23,13001
SC57,2023/10/29,9952
SC57,2023/10/2,10562
SC57,2023/10/18,10823
SC57,2023/9/30,13208
SC57,2023/9/23,16892
SC57,2023/10/14,13195
SC57,2023/11/18,9294
SC57,2023/9/22,16006
SC57,2023/11/25,8374
SC57,2023/10/8,13977
SC57,2023/11/11,20934
SC57,2023/9/27,17407
SC57,2023/11/14,10937
SC57,2023/9/13,14724
SC2,2023/11/3,14357
SC2,2023/8/11,6892
SC2,2023/8/15,8232
SC2,2023/9/5,8178
SC2,2023/9/23,7781
SC2,2023/9/21,8618
SC2,2023/9/27,8252
SC2,2023/10/19,7966
SC2,2023/8/31,8402
SC2,2023/11/15,9697
SC2,2023/9/29,6557
SC2,2023/10/2,5414
SC2,2023/8/9,7963
SC2,2023/10/4,6124
SC2,2023/11/18,8216
SC2,2023/9/7,10154
SC2,2023/9/22,8007
SC2,2023/9/30,6278
SC2,2023/11/26,6498
SC2,2023/11/19,6819
SC2,2023/8/25,7531
SC2,2023/8/29,7966
SC2,2023/11/14,10701
SC2,2023/8/3,6858
SC2,2023/10/16,7604
SC2,2023/8/6,5685
SC2,2023/10/14,7174
SC2,2023/8/13,5741
SC2,2023/10/25,21053
SC2,2023/8/1,6957
SC2,2023/8/27,6711
SC2,2023/10/20,7566
SC2,2023/11/28,7441
SC2,2023/10/27,11100
SC2,2023/9/16,7403
SC2,2023/9/28,7162
SC2,2023/10/30,9491
SC2,2023/11/13,12344
SC2,2023/10/17,7976
SC2,2023/10/1,6483
SC2,2023/9/3,7705
SC2,2023/8/16,7793
SC2,2023/11/25,7410
SC2,2023/8/10,7372
SC2,2023/11/5,11082
SC2,2023/11/10,14065
SC2,2023/11/24,7607
SC2,2023/11/17,8780
SC2,2023/9/19,8828
SC2,2023/11/12,23197
SC2,2023/10/15,6953
SC2,2023/9/1,10461
SC2,2023/10/18,7900
SC2,2023/8/26,6866
SC2,2023/10/28,9306
SC2,2023/10/9,8624
SC2,2023/8/17,8422
SC2,2023/8/12,6190
SC2,2023/8/14,7273
SC2,2023/9/8,9274
SC2,2023/10/5,7014
SC2,2023/11/23,7785
SC2,2023/10/10,8499
SC2,2023/9/25,9647
SC2,2023/11/29,7417
SC2,2023/10/26,11387
SC2,2023/10/23,9203
SC2,2023/8/19,7224
SC2,2023/10/7,8521
SC2,2023/8/4,6656
SC2,2023/10/8,8471
SC2,2023/9/14,7997
SC2,2023/9/12,8209
SC2,2023/11/6,13009
SC2,2023/11/9,11224
SC2,2023/8/18,8051
SC2,2023/9/24,7450
SC2,2023/10/6,7168
SC2,2023/9/10,7026
SC2,2023/9/20,8152
SC2,2023/9/18,7960
SC2,2023/10/3,5754
SC2,2023/8/24,7506
SC2,2023/10/29,8387
SC2,2023/9/4,8794
SC2,2023/9/11,8041
SC2,2023/11/2,17654
SC2,2023/10/21,6288
SC2,2023/11/11,38966
SC2,2023/9/17,7439
SC2,2023/8/7,6528
SC2,2023/10/31,12055
SC2,2023/10/22,5621
SC2,2023/8/21,8173
SC2,2023/11/30,8600
SC2,2023/11/27,7721
SC2,2023/11/1,36593
SC2,2023/9/6,9979
SC2,2023/8/23,7853
SC2,2023/11/21,7951
SC2,2023/8/20,7084
SC2,2023/8/22,7743
SC2,2023/8/2,7052
SC2,2023/9/26,9881
SC2,2023/11/7,11790
SC2,2023/11/8,12570
SC2,2023/8/5,6075
SC2,2023/10/11,8094
SC2,2023/10/24,18595
SC2,2023/9/9,9132
SC2,2023/10/12,7979
SC2,2023/11/4,13068
SC2,2023/11/20,8530
SC2,2023/8/8,7591
SC2,2023/11/22,7849
SC2,2023/11/16,9823
SC2,2023/8/30,8051
SC2,2023/9/13,8080
SC2,2023/9/2,8714
SC2,2023/10/13,7576
SC2,2023/8/28,8504
SC2,2023/9/15,7832
SC12,2023/10/24,12461
SC12,2023/10/26,6929
SC12,2023/9/10,3726
SC12,2023/8/8,3784
SC12,2023/10/25,7633
SC12,2023/10/21,3677
SC12,2023/11/9,6563
SC12,2023/11/7,6834
SC12,2023/9/4,3917
SC12,2023/11/15,3900
SC12,2023/10/13,4140
SC12,2023/9/5,4729
SC12,2023/10/29,6370
SC12,2023/9/30,3202
SC12,2023/11/30,4049
SC12,2023/9/14,4067
SC12,2023/9/17,3871
SC12,2023/10/22,3362
SC12,2023/8/1,3408
SC12,2023/9/2,3981
SC12,2023/9/8,4104
SC12,2023/11/16,3843
SC12,2023/10/14,3942
SC12,2023/11/23,4273
SC12,2023/11/6,6271
SC12,2023/9/7,3974
SC12,2023/10/17,4219
SC12,2023/9/18,4039
SC12,2023/10/20,4133
SC12,2023/10/28,6210
SC12,2023/11/1,16245
SC12,2023/9/20,6310
SC12,2023/8/19,3882
SC12,2023/10/11,4072
SC12,2023/10/6,3993
SC12,2023/9/13,3864
SC12,2023/10/10,4134
SC12,2023/10/2,3075
SC12,2023/9/25,3915
SC12,2023/9/21,4828
SC12,2023/9/26,3852
SC12,2023/10/3,3245
SC12,2023/8/3,3710
SC12,2023/11/25,4153
SC12,2023/11/18,4567
SC12,2023/10/19,3970
SC12,2023/8/15,3201
SC12,2023/9/23,3678
SC12,2023/8/12,3341
SC12,2023/11/27,4348
SC12,2023/9/24,3753
SC12,2023/8/25,4487
SC12,2023/9/16,3725
SC12,2023/9/11,3849
SC12,2023/9/27,3506
SC12,2023/9/12,4188
SC12,2023/8/7,3475
SC12,2023/10/15,3535
SC12,2023/8/14,3757
SC12,2023/11/28,4329
SC12,2023/10/27,6161
SC12,2023/10/4,3475
SC12,2023/8/26,4436
SC12,2023/9/28,3338
SC12,2023/11/29,4285
SC12,2023/10/16,4847
SC12,2023/9/19,465
SC12,2023/8/31,4028
SC12,2023/10/9,4329
SC12,2023/10/7,4514
SC12,2023/9/15,3989
SC12,2023/10/30,5921
SC12,2023/8/18,3909
SC12,2023/8/30,3954
SC12,2023/11/4,7107
SC12,2023/8/17,3886
SC12,2023/9/9,3740
SC12,2023/11/14,4020
SC12,2023/9/22,3924
SC12,2023/8/24,4076
SC12,2023/10/31,8055
SC12,2023/11/20,4073
SC12,2023/11/26,4130
SC12,2023/8/4,3592
SC12,2023/8/11,3690
SC12,2023/11/22,4249
SC12,2023/9/1,4216
SC12,2023/10/18,4125
SC12,2023/11/19,3861
SC12,2023/10/23,3690
SC12,2023/11/12,15744
SC12,2023/10/8,4498
SC12,2023/9/6,4495
SC12,2023/11/8,6610
SC12,2023/8/5,3379
SC12,2023/10/5,3777
SC12,2023/11/21,4222
SC12,2023/9/29,3069
SC12,2023/11/5,6672
SC12,2023/8/28,4383
SC12,2023/8/22,3986
SC12,2023/8/2,3663
SC12,2023/10/12,3887
SC12,2023/8/6,3361
SC12,2023/8/9,4204
SC12,2023/11/2,16526
SC12,2023/11/11,20634
SC12,2023/8/16,4768
SC12,2023/11/13,4786
SC12,2023/10/1,3262
SC12,2023/11/10,8769
SC12,2023/8/10,3699
SC12,2023/8/27,4045
SC12,2023/8/23,3985
SC12,2023/11/3,8863
SC12,2023/11/17,3638
SC12,2023/8/20,3817
SC12,2023/8/13,3175
SC12,2023/9/3,3781
SC12,2023/8/29,3954
SC12,2023/8/21,4148
SC12,2023/11/24,4320
SC18,2023/8/10,5359
SC18,2023/9/9,6017
SC18,2023/11/7,8117
SC18,2023/9/25,7349
SC18,2023/8/4,4664
SC18,2023/11/2,13714
SC18,2023/10/20,5288
SC18,2023/9/30,5150
SC18,2023/10/6,5308
SC18,2023/11/23,5859
SC18,2023/11/8,8587
SC18,2023/11/24,5433
SC18,2023/9/17,5802
SC18,2023/8/9,5439
SC18,2023/8/3,4929
SC18,2023/11/28,5240
SC18,2023/9/6,7474
SC18,2023/11/9,8012
SC18,2023/11/19,5079
SC18,2023/9/16,6494
SC18,2023/11/16,6227
SC18,2023/8/18,6657
SC18,2023/9/11,5820
SC18,2023/10/31,10016
SC18,2023/8/21,9070
SC18,2023/9/24,6830
SC18,2023/8/25,5713
SC18,2023/11/10,10378
SC18,2023/8/29,5864
SC18,2023/9/12,6228
SC18,2023/8/7,4696
SC18,2023/10/12,5152
SC18,2023/9/3,6039
SC18,2023/11/3,10509
SC18,2023/8/31,5748
SC18,2023/8/6,4715
SC18,2023/10/13,5213
SC18,2023/8/13,4940
SC18,2023/9/20,6470
SC18,2023/10/8,5564
SC18,2023/11/4,8658
SC18,2023/10/23,6782
SC18,2023/11/20,5260
SC18,2023/9/29,5353
SC18,2023/9/13,6099
SC18,2023/8/23,6498
SC18,2023/11/27,5095
SC18,2023/9/7,6734
SC18,2023/10/22,4674
SC18,2023/11/13,8611
SC18,2023/10/29,6425
SC18,2023/9/27,6512
SC18,2023/10/24,10408
SC18,2023/10/21,5238
SC18,2023/8/8,5657
SC18,2023/11/17,5455
SC18,2023/11/5,8545
SC18,2023/10/4,4535
SC18,2023/9/15,6413
SC18,2023/9/28,5906
SC18,2023/8/26,5614
SC18,2023/10/11,5282
SC18,2023/11/26,5262
SC18,2023/11/22,5433
SC18,2023/10/30,6545
SC18,2023/8/28,5673
SC18,2023/10/9,5297
SC18,2023/8/12,5271
SC18,2023/9/2,6557
SC18,2023/8/20,7169
SC18,2023/10/19,5651
SC18,2023/9/10,5986
SC18,2023/10/27,7497
SC18,2023/10/5,5099
SC18,2023/8/5,5313
SC18,2023/8/17,6417
SC18,2023/10/25,7606
SC18,2023/10/14,5360
SC18,2023/8/19,6837
SC18,2023/10/28,6529
SC18,2023/10/16,5137
SC18,2023/9/1,6624
SC18,2023/11/29,5347
SC18,2023/11/18,5824
SC18,2023/10/26,7180
SC18,2023/10/3,4213
SC18,2023/10/10,5441
SC18,2023/10/2,4434
SC18,2023/8/2,4817
SC18,2023/11/15,6465
SC18,2023/9/22,6264
SC18,2023/11/6,7428
SC18,2023/9/18,5905
SC18,2023/9/4,6026
SC18,2023/10/17,5411
SC18,2023/10/1,4925
SC18,2023/8/14,5597
SC18,2023/9/14,6328
SC18,2023/8/15,5853
SC18,2023/8/27,5390
SC18,2023/9/19,6462
SC18,2023/10/18,5069
SC18,2023/9/23,7131
SC18,2023/9/26,7892
SC18,2023/9/5,6721
SC18,2023/10/7,5438
SC18,2023/11/21,5857
SC18,2023/11/12,16247
SC18,2023/10/15,5318
SC18,2023/11/14,6705
SC18,2023/9/8,6797
SC18,2023/8/16,6636
SC18,2023/8/22,7243
SC18,2023/11/30,6109
SC18,2023/8/24,5422
SC18,2023/8/30,6131
SC18,2023/8/11,5249
SC18,2023/8/1,5277
SC18,2023/11/25,5993
SC18,2023/11/11,21312
SC18,2023/9/21,6385
SC18,2023/11/1,22141
SC19,2023/11/10,13296
SC19,2023/8/25,6677
SC19,2023/9/16,7742
SC19,2023/8/29,7683
SC19,2023/8/5,6868
SC19,2023/11/13,9897
SC19,2023/10/16,7441
SC19,2023/11/7,11441
SC19,2023/11/22,6666
SC19,2023/8/4,8210
SC19,2023/8/24,7692
SC19,2023/8/8,8690
SC19,2023/9/30,5272
SC19,2023/8/26,6414
SC19,2023/11/18,7011
SC19,2023/9/7,9281
SC19,2023/8/2,7318
SC19,2023/11/20,7940
SC19,2023/11/4,12472
SC19,2023/9/24,6953
SC19,2023/8/19,8219
SC19,2023/8/14,8362
SC19,2023/8/16,8377
SC19,2023/9/12,8737
SC19,2023/11/6,11135
SC19,2023/9/15,8359
SC19,2023/9/10,5350
SC19,2023/9/11,8717
SC19,2023/9/19,8361
SC19,2023/10/9,9448
SC19,2023/10/4,5016
SC19,2023/8/31,7429
SC19,2023/11/27,6490
SC19,2023/8/12,6846
SC19,2023/9/26,10792
SC19,2023/10/21,6607
SC19,2023/10/26,9647
SC19,2023/9/20,8726
SC19,2023/10/1,5326
SC19,2023/11/19,4626
SC19,2023/9/14,9015
SC19,2023/10/22,6034
SC19,2023/8/20,6655
SC19,2023/9/29,6991
SC19,2023/9/25,10969
SC19,2023/8/15,9453
SC19,2023/11/29,6314
SC19,2023/8/27,4929
SC19,2023/8/17,9082
SC19,2023/8/21,10430
SC19,2023/10/14,7717
SC19,2023/11/16,8922
SC19,2023/10/25,10118
SC19,2023/10/7,8712
SC19,2023/11/14,9687
SC19,2023/8/13,4864
SC19,2023/8/18,8971
SC19,2023/10/3,4832
SC19,2023/9/2,6890
SC19,2023/11/23,7372
SC19,2023/9/18,8995
SC19,2023/10/5,5585
SC19,2023/11/2,14942
SC19,2023/9/5,8660
SC19,2023/10/17,8654
SC19,2023/9/6,9714
SC19,2023/11/26,4310
SC19,2023/11/30,7210
SC19,2023/11/11,25946
SC19,2023/10/23,9009
SC19,2023/11/21,8033
SC19,2023/9/9,8418
SC19,2023/10/11,8405
SC19,2023/11/5,11018
SC19,2023/8/22,9189
SC19,2023/10/28,9018
SC19,2023/11/28,7151
SC19,2023/11/1,21454
SC19,2023/8/3,8060
SC19,2023/10/27,10074
SC19,2023/8/1,8386
SC19,2023/9/27,9526
SC19,2023/9/3,5434
SC19,2023/10/31,13025
SC19,2023/9/13,9493
SC19,2023/10/24,12913
SC19,2023/9/17,6122
SC19,2023/8/30,7981
SC19,2023/8/10,8548
SC19,2023/11/17,7996
SC19,2023/8/23,8312
SC19,2023/8/28,7167
SC19,2023/8/11,8095
SC19,2023/10/2,4655
SC19,2023/11/9,10498
SC19,2023/8/6,4986
SC19,2023/11/8,11361
SC19,2023/8/7,7465
SC19,2023/9/22,13030
SC19,2023/11/3,14034
SC19,2023/10/12,8437
SC19,2023/9/1,7366
SC19,2023/9/4,8150
SC19,2023/10/18,8422
SC19,2023/9/8,8626
SC19,2023/11/15,10083
SC19,2023/10/19,7108
SC19,2023/10/15,5422
SC19,2023/9/21,8650
SC19,2023/11/25,7013
SC19,2023/10/30,10079
SC19,2023/11/12,18723
SC19,2023/10/20,7363
SC19,2023/11/24,6741
SC19,2023/9/23,9014
SC19,2023/8/9,8205
SC19,2023/10/6,7634
SC19,2023/10/13,8245
SC19,2023/9/28,7866
SC19,2023/10/10,8849
SC19,2023/10/8,9517
SC19,2023/10/29,9841
SC58,2023/9/4,830
SC58,2023/8/23,672
SC58,2023/8/21,740
SC58,2023/10/21,772
SC58,2023/8/25,634
SC58,2023/8/1,1316
SC58,2023/11/28,804
SC58,2023/10/4,717
SC58,2023/9/17,826
SC58,2023/8/14,734
SC58,2023/8/5,737
SC58,2023/11/7,830
SC58,2023/10/25,722
SC58,2023/8/2,825
SC58,2023/9/28,1123
SC58,2023/11/17,603
SC58,2023/9/18,1240
SC58,2023/11/12,817
SC58,2023/10/28,685
SC58,2023/9/6,983
SC58,2023/8/3,817
SC58,2023/8/30,776
SC58,2023/10/19,783
SC58,2023/11/15,745
SC58,2023/11/4,813
SC58,2023/11/29,799
SC58,2023/11/19,820
SC58,2023/11/30,825
SC58,2023/11/14,923
SC58,2023/9/3,706
SC58,2023/8/19,610
SC58,2023/10/23,792
SC58,2023/10/24,1238
SC58,2023/8/6,590
SC58,2023/10/27,1100
SC58,2023/11/13,858
SC58,2023/11/6,932
SC58,2023/10/14,633
SC58,2023/10/5,698
SC58,2023/8/8,796
SC58,2023/9/19,1301
SC58,2023/10/6,743
SC58,2023/11/24,794
SC58,2023/9/29,734
SC58,2023/11/18,567
SC58,2023/11/25,663
SC58,2023/8/24,683
SC58,2023/11/8,901
SC58,2023/10/18,793
SC58,2023/8/18,696
SC58,2023/9/26,1049
SC58,2023/11/2,1351
SC58,2023/10/26,941
SC58,2023/10/29,700
SC58,2023/8/4,806
SC58,2023/9/13,1033
SC58,2023/11/27,863
SC58,2023/11/9,1034
SC58,2023/9/15,1099
SC58,2023/9/2,727
SC58,2023/9/20,1208
SC58,2023/9/11,1195
SC58,2023/8/7,698
SC58,2023/11/21,931
SC58,2023/9/9,785
SC58,2023/10/30,926
SC58,2023/8/15,898
SC58,2023/9/14,1023
SC58,2023/10/12,868
SC58,2023/11/10,1180
SC58,2023/8/9,726
SC58,2023/9/30,754
SC58,2023/9/10,765
SC58,2023/10/3,654
SC58,2023/8/17,745
SC58,2023/9/12,1204
SC58,2023/8/10,692
SC58,2023/9/21,1353
SC58,2023/10/31,915
SC58,2023/8/13,609
SC58,2023/8/26,637
SC58,2023/11/26,687
SC58,2023/10/20,1028
SC58,2023/9/8,979
SC58,2023/9/7,988
SC58,2023/11/22,815
SC58,2023/8/31,799
SC58,2023/9/24,788
SC58,2023/10/1,882
SC58,2023/9/5,840
SC58,2023/8/11,686
SC58,2023/9/22,1287
SC58,2023/10/9,800
SC58,2023/9/25,1338
SC58,2023/8/22,820
SC58,2023/11/20,912
SC58,2023/8/12,523
SC58,2023/10/16,790
SC58,2023/10/11,835
SC58,2023/9/27,1182
SC58,2023/10/2,834
SC58,2023/10/13,722
SC58,2023/9/23,979
SC58,2023/10/15,562
SC58,2023/10/22,628
SC58,2023/8/29,801
SC58,2023/10/8,830
SC58,2023/11/23,828
SC58,2023/8/27,658
SC58,2023/10/7,971
SC58,2023/10/10,710
SC58,2023/9/1,964
SC58,2023/8/20,598
SC58,2023/8/16,794
SC58,2023/11/3,976
SC58,2023/11/16,762
SC58,2023/8/28,819
SC58,2023/11/5,720
SC58,2023/9/16,1020
SC58,2023/10/17,951
SC58,2023/11/11,1235
SC58,2023/11/1,1521
SC27,2023/10/9,3581
SC27,2023/9/13,4499
SC27,2023/10/11,3550
SC27,2023/8/29,3848
SC27,2023/11/2,8757
SC27,2023/8/23,4070
SC27,2023/11/24,3340
SC27,2023/8/4,4080
SC27,2023/10/30,4326
SC27,2023/11/16,4071
SC27,2023/8/11,3839
SC27,2023/8/27,3808
SC27,2023/10/10,3491
SC27,2023/9/15,4419
SC27,2023/11/29,3616
SC27,2023/9/30,3477
SC27,2023/9/4,4283
SC27,2023/11/8,6034
SC27,2023/11/23,3291
SC27,2023/8/2,4025
SC27,2023/9/22,5316
SC27,2023/11/7,5192
SC27,2023/9/6,4714
SC27,2023/11/26,3277
SC27,2023/11/12,10868
SC27,2023/11/15,3564
SC27,2023/8/15,3981
SC27,2023/9/29,3727
SC27,2023/8/24,4464
SC27,2023/8/25,4441
SC27,2023/10/12,3548
SC27,2023/8/14,4015
SC27,2023/8/3,4065
SC27,2023/8/5,4012
SC27,2023/11/25,3125
SC27,2023/9/27,5264
SC27,2023/10/18,3454
SC27,2023/10/20,4610
SC27,2023/11/1,14347
SC27,2023/10/25,5209
SC27,2023/10/27,4666
SC27,2023/11/6,5214
SC27,2023/11/22,3400
SC27,2023/10/13,3540
SC27,2023/9/2,4408
SC27,2023/10/23,4847
SC27,2023/11/21,3571
SC27,2023/9/11,4332
SC27,2023/10/8,3816
SC27,2023/10/26,4575
SC27,2023/9/8,4639
SC27,2023/9/10,3995
SC27,2023/8/31,3878
SC27,2023/11/9,5097
SC27,2023/10/1,3413
SC27,2023/8/22,3749
SC27,2023/10/21,3421
SC27,2023/9/20,5663
SC27,2023/8/12,3905
SC27,2023/9/17,4480
SC27,2023/11/27,3562
SC27,2023/9/7,5274
SC27,2023/11/30,3909
SC27,2023/8/1,4179
SC27,2023/10/28,4179
SC27,2023/10/16,3806
SC27,2023/10/3,3096
SC27,2023/8/9,4086
SC27,2023/11/18,3378
SC27,2023/8/28,4090
SC27,2023/9/12,4228
SC27,2023/8/30,3806
SC27,2023/10/2,3236
SC27,2023/11/28,3382
SC27,2023/9/28,4238
SC27,2023/11/5,5171
SC27,2023/8/10,3974
SC27,2023/11/3,6401
SC27,2023/10/4,3160
SC27,2023/9/5,4130
SC27,2023/10/15,3271
SC27,2023/9/18,5031
SC27,2023/11/14,5120
SC27,2023/9/25,5448
SC27,2023/9/16,4462
SC27,2023/11/17,3912
SC27,2023/8/18,3741
SC27,2023/8/20,3711
SC27,2023/8/13,3533
SC27,2023/10/14,3441
SC27,2023/11/4,6179
SC27,2023/8/26,4087
SC27,2023/8/8,3893
SC27,2023/10/22,3130
SC27,2023/10/7,4029
SC27,2023/9/21,5394
SC27,2023/10/19,3830
SC27,2023/8/21,4019
SC27,2023/9/1,5638
SC27,2023/9/14,4483
SC27,2023/11/10,6432
SC27,2023/8/7,3966
SC27,2023/9/19,5674
SC27,2023/8/17,3941
SC27,2023/11/19,3104
SC27,2023/8/6,3640
SC27,2023/11/13,6151
SC27,2023/9/24,5204
SC27,2023/10/29,3893
SC27,2023/9/26,5387
SC27,2023/11/20,3427
SC27,2023/10/24,8878
SC27,2023/10/5,3452
SC27,2023/11/11,16413
SC27,2023/9/3,4012
SC27,2023/10/6,3572
SC27,2023/10/31,6157
SC27,2023/9/9,4846
SC27,2023/10/17,3657
SC27,2023/8/16,3989
SC27,2023/8/19,3827
SC27,2023/9/23,5459
SC1,2023/11/16,51085
SC1,2023/9/10,39697
SC1,2023/8/12,33793
SC1,2023/8/15,34678
SC1,2023/8/10,34123
SC1,2023/11/5,56707
SC1,2023/10/13,41697
SC1,2023/10/8,41362
SC1,2023/8/27,36814
SC1,2023/11/25,44496
SC1,2023/10/17,40750
SC1,2023/8/23,36657
SC1,2023/9/21,47715
SC1,2023/9/6,43154
SC1,2023/10/28,53443
SC1,2023/9/8,42481
SC1,2023/8/1,39517
SC1,2023/11/6,57491
SC1,2023/9/1,44955
SC1,2023/10/18,43666
SC1,2023/11/26,42879
