日期,小时,分拣中心,货量
2023/12/18,18,SC5,151
2023/12/18,19,SC5,198
2023/12/18,20,SC5,944
2023/12/18,21,SC5,1819
2023/12/18,22,SC5,1445
2023/12/18,23,SC5,709
2023/12/18,24,SC5,1535
2023/12/19,1,SC5,2264
2023/12/19,2,SC5,1611
2023/12/19,3,SC5,1918
2023/12/19,4,SC5,1852
2023/12/19,5,SC5,1879
2023/12/19,6,SC5,1346
2023/12/19,7,SC5,99
2023/12/19,8,SC5,170
2023/12/19,9,SC5,151
2023/12/19,10,SC5,174
2023/12/19,11,SC5,263
2023/12/19,12,SC5,594
2023/12/19,13,SC5,857
2023/12/19,14,SC5,1836
2023/12/19,15,SC5,676
2023/12/19,16,SC5,101
2023/12/19,17,SC5,245
2023/12/19,18,SC5,150
2023/12/19,19,SC5,196
2023/12/19,20,SC5,938
2023/12/19,21,SC5,1807
2023/12/19,22,SC5,1435
2023/12/19,23,SC5,705
2023/12/19,24,SC5,1524
2023/12/20,1,SC5,2234
2023/12/20,2,SC5,1590
2023/12/20,3,SC5,1892
2023/12/20,4,SC5,1827
2023/12/20,5,SC5,1854
2023/12/20,6,SC5,1328
2023/12/20,7,SC5,98
2023/12/20,8,SC5,167
2023/12/20,9,SC5,149
2023/12/20,10,SC5,171
2023/12/20,11,SC5,259
2023/12/20,12,SC5,586
2023/12/20,13,SC5,845
2023/12/20,14,SC5,1811
2023/12/20,15,SC5,667
2023/12/20,16,SC5,99
2023/12/20,17,SC5,242
2023/12/20,18,SC5,148
2023/12/20,19,SC5,194
2023/12/20,20,SC5,925
2023/12/20,21,SC5,1782
2023/12/20,22,SC5,1415
2023/12/20,23,SC5,695
2023/12/20,24,SC5,1504
2023/12/21,1,SC5,3417
2023/12/21,2,SC5,2432
2023/12/21,3,SC5,2895
2023/12/21,4,SC5,2795
2023/12/21,5,SC5,2836
2023/12/21,6,SC5,2031
2023/12/21,7,SC5,150
2023/12/21,8,SC5,256
2023/12/21,9,SC5,228
2023/12/21,10,SC5,262
2023/12/21,11,SC5,397
2023/12/21,12,SC5,896
2023/12/21,13,SC5,1293
2023/12/21,14,SC5,2770
2023/12/21,15,SC5,1020
2023/12/21,16,SC5,152
2023/12/21,17,SC5,370
2023/12/21,18,SC5,226
2023/12/21,19,SC5,296
2023/12/21,20,SC5,1415
2023/12/21,21,SC5,2727
2023/12/21,22,SC5,2165
2023/12/21,23,SC5,1063
2023/12/21,24,SC5,2301
2023/12/22,1,SC5,3417
2023/12/22,2,SC5,2432
2023/12/22,3,SC5,2895
2023/12/22,4,SC5,2795
2023/12/22,5,SC5,2836
2023/12/22,6,SC5,2031
2023/12/22,7,SC5,150
2023/12/22,8,SC5,256
2023/12/22,9,SC5,228
2023/12/22,10,SC5,262
2023/12/22,11,SC5,397
2023/12/22,12,SC5,896
2023/12/22,13,SC5,1293
2023/12/22,14,SC5,2770
2023/12/22,15,SC5,1020
2023/12/22,16,SC5,152
2023/12/22,17,SC5,370
2023/12/22,18,SC5,226
2023/12/22,19,SC5,296
2023/12/22,20,SC5,1415
2023/12/22,21,SC5,2727
2023/12/22,22,SC5,2165
2023/12/22,23,SC5,1063
2023/12/22,24,SC5,2301
2023/12/23,1,SC5,2419
2023/12/23,2,SC5,1721
2023/12/23,3,SC5,2049
2023/12/23,4,SC5,1978
2023/12/23,5,SC5,2007
2023/12/23,6,SC5,1438
2023/12/23,7,SC5,106
2023/12/23,8,SC5,181
2023/12/23,9,SC5,162
2023/12/23,10,SC5,185
2023/12/23,11,SC5,281
2023/12/23,12,SC5,634
2023/12/23,13,SC5,915
2023/12/23,14,SC5,1961
2023/12/23,15,SC5,722
2023/12/23,16,SC5,108
2023/12/23,17,SC5,262
2023/12/23,18,SC5,160
2023/12/23,19,SC5,210
2023/12/23,20,SC5,1002
2023/12/23,21,SC5,1930
2023/12/23,22,SC5,1532
2023/12/23,23,SC5,753
2023/12/23,24,SC5,1628
2023/12/24,1,SC5,2390
2023/12/24,2,SC5,1701
2023/12/24,3,SC5,2024
2023/12/24,4,SC5,1954
2023/12/24,5,SC5,1983
2023/12/24,6,SC5,1420
2023/12/24,7,SC5,105
2023/12/24,8,SC5,179
2023/12/24,9,SC5,160
2023/12/24,10,SC5,183
2023/12/24,11,SC5,278
2023/12/24,12,SC5,627
2023/12/24,13,SC5,904
2023/12/24,14,SC5,1937
2023/12/24,15,SC5,713
2023/12/24,16,SC5,106
2023/12/24,17,SC5,259
2023/12/24,18,SC5,158
2023/12/24,19,SC5,207
2023/12/24,20,SC5,990
2023/12/24,21,SC5,1907
2023/12/24,22,SC5,1514
2023/12/24,23,SC5,744
2023/12/24,24,SC5,1609
2023/12/25,1,SC5,2362
2023/12/25,2,SC5,1681
2023/12/25,3,SC5,2001
2023/12/25,4,SC5,1932
2023/12/25,5,SC5,1960
2023/12/25,6,SC5,1404
2023/12/25,7,SC5,104
2023/12/25,8,SC5,177
2023/12/25,9,SC5,158
2023/12/25,10,SC5,181
2023/12/25,11,SC5,274
2023/12/25,12,SC5,620
2023/12/25,13,SC5,894
2023/12/25,14,SC5,1915
2023/12/25,15,SC5,705
2023/12/25,16,SC5,105
2023/12/25,17,SC5,256
2023/12/25,18,SC5,156
2023/12/25,19,SC5,205
2023/12/25,20,SC5,978
2023/12/25,21,SC5,1885
2023/12/25,22,SC5,1497
2023/12/25,23,SC5,735
2023/12/25,24,SC5,1591
2023/12/26,1,SC5,2345
2023/12/26,2,SC5,1669
2023/12/26,3,SC5,1987
2023/12/26,4,SC5,1918
2023/12/26,5,SC5,1946
2023/12/26,6,SC5,1394
2023/12/26,7,SC5,103
2023/12/26,8,SC5,176
2023/12/26,9,SC5,157
2023/12/26,10,SC5,180
2023/12/26,11,SC5,272
2023/12/26,12,SC5,615
2023/12/26,13,SC5,887
2023/12/26,14,SC5,1901
2023/12/26,15,SC5,700
2023/12/26,16,SC5,104
2023/12/26,17,SC5,254
2023/12/26,18,SC5,155
2023/12/26,19,SC5,203
2023/12/26,20,SC5,971
2023/12/26,21,SC5,1871
2023/12/26,22,SC5,1486
2023/12/26,23,SC5,730
2023/12/26,24,SC5,1579
2023/12/27,1,SC5,2290
2023/12/27,2,SC5,1630
2023/12/27,3,SC5,1940
2023/12/27,4,SC5,1873
2023/12/27,5,SC5,1901
2023/12/27,6,SC5,1361
2023/12/27,7,SC5,100
2023/12/27,8,SC5,172
2023/12/27,9,SC5,153
2023/12/27,10,SC5,176
2023/12/27,11,SC5,266
2023/12/27,12,SC5,601
2023/12/27,13,SC5,867
2023/12/27,14,SC5,1857
2023/12/27,15,SC5,683
2023/12/27,16,SC5,102
2023/12/27,17,SC5,248
2023/12/27,18,SC5,151
2023/12/27,19,SC5,199
2023/12/27,20,SC5,949
2023/12/27,21,SC5,1828
2023/12/27,22,SC5,1451
2023/12/27,23,SC5,713
2023/12/27,24,SC5,1542
2023/12/28,1,SC5,2280
2023/12/28,2,SC5,1623
2023/12/28,3,SC5,1931
2023/12/28,4,SC5,1865
2023/12/28,5,SC5,1892
2023/12/28,6,SC5,1355
2023/12/28,7,SC5,100
2023/12/28,8,SC5,171
2023/12/28,9,SC5,152
2023/12/28,10,SC5,175
2023/12/28,11,SC5,265
2023/12/28,12,SC5,598
2023/12/28,13,SC5,863
2023/12/28,14,SC5,1848
2023/12/28,15,SC5,680
2023/12/28,16,SC5,101
2023/12/28,17,SC5,247
2023/12/28,18,SC5,151
2023/12/28,19,SC5,198
2023/12/28,20,SC5,944
2023/12/28,21,SC5,1819
2023/12/28,22,SC5,1445
2023/12/28,23,SC5,709
2023/12/28,24,SC5,1535
2023/12/29,1,SC5,2264
2023/12/29,2,SC5,1611
2023/12/29,3,SC5,1918
2023/12/29,4,SC5,1852
2023/12/29,5,SC5,1879
2023/12/29,6,SC5,1346
2023/12/29,7,SC5,99
2023/12/29,8,SC5,170
2023/12/29,9,SC5,151
2023/12/29,10,SC5,174
2023/12/29,11,SC5,263
2023/12/29,12,SC5,594
2023/12/29,13,SC5,857
2023/12/29,14,SC5,1836
2023/12/29,15,SC5,676
2023/12/29,16,SC5,101
2023/12/29,17,SC5,245
2023/12/29,18,SC5,150
2023/12/29,19,SC5,196
2023/12/29,20,SC5,938
2023/12/29,21,SC5,1807
2023/12/29,22,SC5,1435
2023/12/29,23,SC5,705
2023/12/29,24,SC5,1524
2023/12/30,1,SC5,2234
2023/12/30,2,SC5,1590
2023/12/30,3,SC5,1892
2023/12/30,4,SC5,1827
2023/12/30,5,SC5,1854
2023/12/30,6,SC5,1328
2023/12/30,7,SC5,98
2023/12/30,8,SC5,167
2023/12/30,9,SC5,149
2023/12/30,10,SC5,171
2023/12/30,11,SC5,259
2023/12/30,12,SC5,586
2023/12/30,13,SC5,845
2023/12/30,14,SC5,1811
2023/12/30,15,SC5,667
2023/12/30,16,SC5,99
2023/12/30,17,SC5,242
2023/12/30,18,SC5,148
2023/12/30,19,SC5,194
2023/12/30,20,SC5,925
2023/12/30,21,SC5,1782
2023/12/30,22,SC5,1415
2023/12/30,23,SC5,695
2023/12/30,24,SC5,1504
2023/12/1,1,SC51,1556
2023/12/1,2,SC51,1533
2023/12/1,3,SC51,1479
2023/12/1,4,SC51,1653
2023/12/1,5,SC51,1536
2023/12/1,6,SC51,1028
2023/12/1,7,SC51,92
2023/12/1,8,SC51,2
2023/12/1,9,SC51,92
2023/12/1,10,SC51,198
2023/12/1,11,SC51,346
2023/12/1,12,SC51,766
2023/12/1,13,SC51,569
2023/12/1,14,SC51,1364
2023/12/1,15,SC51,518
2023/12/1,16,SC51,23
2023/12/1,17,SC51,41
2023/12/1,18,SC51,119
2023/12/1,19,SC51,526
2023/12/1,20,SC51,620
2023/12/1,21,SC51,764
2023/12/1,22,SC51,1080
2023/12/1,23,SC51,714
2023/12/1,24,SC51,1304
2023/12/2,1,SC51,1024
2023/12/2,2,SC51,1009
2023/12/2,3,SC51,974
2023/12/2,4,SC51,1088
2023/12/2,5,SC51,1011
2023/12/2,6,SC51,677
2023/12/2,7,SC51,61
2023/12/2,8,SC51,1
2023/12/2,9,SC51,61
2023/12/2,10,SC51,131
2023/12/2,11,SC51,227
2023/12/2,12,SC51,504
2023/12/2,13,SC51,374
2023/12/2,14,SC51,898
2023/12/2,15,SC51,341
2023/12/2,16,SC51,15
2023/12/2,17,SC51,27
2023/12/2,18,SC51,79
2023/12/2,19,SC51,346
2023/12/2,20,SC51,408
2023/12/2,21,SC51,503
2023/12/2,22,SC51,711
2023/12/2,23,SC51,470
2023/12/2,24,SC51,858
2023/12/3,1,SC51,1037
2023/12/3,2,SC51,1021
2023/12/3,3,SC51,985
2023/12/3,4,SC51,1101
2023/12/3,5,SC51,1023
2023/12/3,6,SC51,685
2023/12/3,7,SC51,61
2023/12/3,8,SC51,1
2023/12/3,9,SC51,61
2023/12/3,10,SC51,132
2023/12/3,11,SC51,230
2023/12/3,12,SC51,510
2023/12/3,13,SC51,379
2023/12/3,14,SC51,909
2023/12/3,15,SC51,345
2023/12/3,16,SC51,15
2023/12/3,17,SC51,27
2023/12/3,18,SC51,80
2023/12/3,19,SC51,351
2023/12/3,20,SC51,413
2023/12/3,21,SC51,509
2023/12/3,22,SC51,719
2023/12/3,23,SC51,476
2023/12/3,24,SC51,868
2023/12/4,1,SC51,983
2023/12/4,2,SC51,968
2023/12/4,3,SC51,934
2023/12/4,4,SC51,1044
2023/12/4,5,SC51,970
2023/12/4,6,SC51,649
2023/12/4,7,SC51,58
2023/12/4,8,SC51,1
2023/12/4,9,SC51,58
2023/12/4,10,SC51,125
2023/12/4,11,SC51,218
2023/12/4,12,SC51,484
2023/12/4,13,SC51,359
2023/12/4,14,SC51,862
2023/12/4,15,SC51,327
2023/12/4,16,SC51,14
2023/12/4,17,SC51,26
2023/12/4,18,SC51,75
2023/12/4,19,SC51,332
2023/12/4,20,SC51,392
2023/12/4,21,SC51,483
2023/12/4,22,SC51,682
2023/12/4,23,SC51,451
2023/12/4,24,SC51,823
2023/12/5,1,SC51,989
2023/12/5,2,SC51,975
2023/12/5,3,SC51,940
2023/12/5,4,SC51,1051
2023/12/5,5,SC51,976
2023/12/5,6,SC51,654
2023/12/5,7,SC51,59
2023/12/5,8,SC51,1
2023/12/5,9,SC51,59
2023/12/5,10,SC51,126
2023/12/5,11,SC51,220
2023/12/5,12,SC51,487
2023/12/5,13,SC51,361
2023/12/5,14,SC51,867
2023/12/5,15,SC51,329
2023/12/5,16,SC51,14
2023/12/5,17,SC51,26
2023/12/5,18,SC51,76
2023/12/5,19,SC51,335
2023/12/5,20,SC51,394
2023/12/5,21,SC51,486
2023/12/5,22,SC51,686
2023/12/5,23,SC51,454
2023/12/5,24,SC51,829
2023/12/6,1,SC51,990
2023/12/6,2,SC51,976
2023/12/6,3,SC51,941
2023/12/6,4,SC51,1052
2023/12/6,5,SC51,977
2023/12/6,6,SC51,654
2023/12/6,7,SC51,59
2023/12/6,8,SC51,1
2023/12/6,9,SC51,59
2023/12/6,10,SC51,126
2023/12/6,11,SC51,220
2023/12/6,12,SC51,488
2023/12/6,13,SC51,362
2023/12/6,14,SC51,868
2023/12/6,15,SC51,329
2023/12/6,16,SC51,14
2023/12/6,17,SC51,26
2023/12/6,18,SC51,76
2023/12/6,19,SC51,335
2023/12/6,20,SC51,395
2023/12/6,21,SC51,486
2023/12/6,22,SC51,687
2023/12/6,23,SC51,455
2023/12/6,24,SC51,830
2023/12/7,1,SC51,974
2023/12/7,2,SC51,959
2023/12/7,3,SC51,926
2023/12/7,4,SC51,1034
2023/12/7,5,SC51,961
2023/12/7,6,SC51,644
2023/12/7,7,SC51,58
2023/12/7,8,SC51,1
2023/12/7,9,SC51,58
2023/12/7,10,SC51,124
2023/12/7,11,SC51,216
2023/12/7,12,SC51,479
2023/12/7,13,SC51,356
2023/12/7,14,SC51,854
2023/12/7,15,SC51,324
2023/12/7,16,SC51,14
2023/12/7,17,SC51,26
2023/12/7,18,SC51,75
2023/12/7,19,SC51,329
2023/12/7,20,SC51,388
2023/12/7,21,SC51,478
2023/12/7,22,SC51,676
2023/12/7,23,SC51,447
2023/12/7,24,SC51,816
2023/12/8,1,SC51,973
2023/12/8,2,SC51,959
2023/12/8,3,SC51,925
2023/12/8,4,SC51,1034
2023/12/8,5,SC51,961
2023/12/8,6,SC51,643
2023/12/8,7,SC51,58
2023/12/8,8,SC51,1
2023/12/8,9,SC51,58
2023/12/8,10,SC51,124
2023/12/8,11,SC51,216
2023/12/8,12,SC51,479
2023/12/8,13,SC51,356
2023/12/8,14,SC51,853
2023/12/8,15,SC51,324
2023/12/8,16,SC51,14
2023/12/8,17,SC51,26
2023/12/8,18,SC51,75
2023/12/8,19,SC51,329
2023/12/8,20,SC51,388
2023/12/8,21,SC51,478
2023/12/8,22,SC51,675
2023/12/8,23,SC51,447
2023/12/8,24,SC51,815
2023/12/9,1,SC51,986
2023/12/9,2,SC51,972
2023/12/9,3,SC51,937
2023/12/9,4,SC51,1047
2023/12/9,5,SC51,973
2023/12/9,6,SC51,652
2023/12/9,7,SC51,58
2023/12/9,8,SC51,1
2023/12/9,9,SC51,58
2023/12/9,10,SC51,126
2023/12/9,11,SC51,219
2023/12/9,12,SC51,485
2023/12/9,13,SC51,360
2023/12/9,14,SC51,865
2023/12/9,15,SC51,328
2023/12/9,16,SC51,14
2023/12/9,17,SC51,26
2023/12/9,18,SC51,76
2023/12/9,19,SC51,334
2023/12/9,20,SC51,393
2023/12/9,21,SC51,484
2023/12/9,22,SC51,684
2023/12/9,23,SC51,453
2023/12/9,24,SC51,826
2023/12/10,1,SC51,1008
2023/12/10,2,SC51,993
2023/12/10,3,SC51,958
2023/12/10,4,SC51,1070
2023/12/10,5,SC51,995
2023/12/10,6,SC51,666
2023/12/10,7,SC51,60
2023/12/10,8,SC51,1
2023/12/10,9,SC51,60
2023/12/10,10,SC51,129
2023/12/10,11,SC51,224
2023/12/10,12,SC51,496
2023/12/10,13,SC51,368
2023/12/10,14,SC51,884
2023/12/10,15,SC51,335
2023/12/10,16,SC51,15
2023/12/10,17,SC51,27
2023/12/10,18,SC51,77
2023/12/10,19,SC51,341
2023/12/10,20,SC51,401
2023/12/10,21,SC51,495
2023/12/10,22,SC51,699
2023/12/10,23,SC51,463
2023/12/10,24,SC51,844
2023/12/11,1,SC51,1556
2023/12/11,2,SC51,1533
2023/12/11,3,SC51,1479
2023/12/11,4,SC51,1653
2023/12/11,5,SC51,1536
2023/12/11,6,SC51,1028
2023/12/11,7,SC51,92
2023/12/11,8,SC51,2
2023/12/11,9,SC51,92
2023/12/11,10,SC51,198
2023/12/11,11,SC51,346
2023/12/11,12,SC51,766
2023/12/11,13,SC51,569
2023/12/11,14,SC51,1364
2023/12/11,15,SC51,518
2023/12/11,16,SC51,23
2023/12/11,17,SC51,41
2023/12/11,18,SC51,119
2023/12/11,19,SC51,526
2023/12/11,20,SC51,620
2023/12/11,21,SC51,764
2023/12/11,22,SC51,1080
2023/12/11,23,SC51,714
2023/12/11,24,SC51,1304
2023/12/12,1,SC51,1024
2023/12/12,2,SC51,1009
2023/12/12,3,SC51,974
2023/12/12,4,SC51,1088
2023/12/12,5,SC51,1011
2023/12/12,6,SC51,677
2023/12/12,7,SC51,61
2023/12/12,8,SC51,1
2023/12/12,9,SC51,61
2023/12/12,10,SC51,131
2023/12/12,11,SC51,227
2023/12/12,12,SC51,504
2023/12/12,13,SC51,374
2023/12/12,14,SC51,898
2023/12/12,15,SC51,341
2023/12/12,16,SC51,15
2023/12/12,17,SC51,27
2023/12/12,18,SC51,79
2023/12/12,19,SC51,346
2023/12/12,20,SC51,408
2023/12/12,21,SC51,503
2023/12/12,22,SC51,711
2023/12/12,23,SC51,470
2023/12/12,24,SC51,858
2023/12/13,1,SC51,1037
2023/12/13,2,SC51,1021
2023/12/13,3,SC51,985
2023/12/13,4,SC51,1101
2023/12/13,5,SC51,1023
2023/12/13,6,SC51,685
2023/12/13,7,SC51,61
2023/12/13,8,SC51,1
2023/12/13,9,SC51,61
2023/12/13,10,SC51,132
2023/12/13,11,SC51,230
2023/12/13,12,SC51,510
2023/12/13,13,SC51,379
2023/12/13,14,SC51,909
2023/12/13,15,SC51,345
2023/12/13,16,SC51,15
2023/12/13,17,SC51,27
2023/12/13,18,SC51,80
2023/12/13,19,SC51,351
2023/12/13,20,SC51,413
2023/12/13,21,SC51,509
2023/12/13,22,SC51,719
2023/12/13,23,SC51,476
2023/12/13,24,SC51,868
2023/12/14,1,SC51,983
2023/12/14,2,SC51,968
2023/12/14,3,SC51,934
2023/12/14,4,SC51,1044
2023/12/14,5,SC51,970
2023/12/14,6,SC51,649
2023/12/14,7,SC51,58
2023/12/14,8,SC51,1
2023/12/14,9,SC51,58
2023/12/14,10,SC51,125
2023/12/14,11,SC51,218
2023/12/14,12,SC51,484
2023/12/14,13,SC51,359
2023/12/14,14,SC51,862
2023/12/14,15,SC51,327
2023/12/14,16,SC51,14
2023/12/14,17,SC51,26
2023/12/14,18,SC51,75
2023/12/14,19,SC51,332
2023/12/14,20,SC51,392
2023/12/14,21,SC51,483
2023/12/14,22,SC51,682
2023/12/14,23,SC51,451
2023/12/14,24,SC51,823
2023/12/15,1,SC51,989
2023/12/15,2,SC51,975
2023/12/15,3,SC51,940
2023/12/15,4,SC51,1051
2023/12/15,5,SC51,976
2023/12/15,6,SC51,654
2023/12/15,7,SC51,59
2023/12/15,8,SC51,1
2023/12/15,9,SC51,59
2023/12/15,10,SC51,126
2023/12/15,11,SC51,220
2023/12/15,12,SC51,487
2023/12/15,13,SC51,361
2023/12/15,14,SC51,867
2023/12/15,15,SC51,329
2023/12/15,16,SC51,14
2023/12/15,17,SC51,26
2023/12/15,18,SC51,76
2023/12/15,19,SC51,335
2023/12/15,20,SC51,394
2023/12/15,21,SC51,486
2023/12/15,22,SC51,686
2023/12/15,23,SC51,454
2023/12/15,24,SC51,829
2023/12/16,1,SC51,990
2023/12/16,2,SC51,976
2023/12/16,3,SC51,941
2023/12/16,4,SC51,1052
2023/12/16,5,SC51,977
2023/12/16,6,SC51,654
2023/12/16,7,SC51,59
2023/12/16,8,SC51,1
2023/12/16,9,SC51,59
2023/12/16,10,SC51,126
2023/12/16,11,SC51,220
2023/12/16,12,SC51,488
2023/12/16,13,SC51,362
2023/12/16,14,SC51,868
2023/12/16,15,SC51,329
2023/12/16,16,SC51,14
2023/12/16,17,SC51,26
2023/12/16,18,SC51,76
2023/12/16,19,SC51,335
2023/12/16,20,SC51,395
2023/12/16,21,SC51,486
2023/12/16,22,SC51,687
2023/12/16,23,SC51,455
2023/12/16,24,SC51,830
2023/12/17,1,SC51,974
2023/12/17,2,SC51,959
2023/12/17,3,SC51,926
2023/12/17,4,SC51,1034
2023/12/17,5,SC51,961
2023/12/17,6,SC51,644
2023/12/17,7,SC51,58
2023/12/17,8,SC51,1
2023/12/17,9,SC51,58
2023/12/17,10,SC51,124
2023/12/17,11,SC51,216
2023/12/17,12,SC51,479
2023/12/17,13,SC51,356
2023/12/17,14,SC51,854
2023/12/17,15,SC51,324
2023/12/17,16,SC51,14
2023/12/17,17,SC51,26
2023/12/17,18,SC51,75
2023/12/17,19,SC51,329
2023/12/17,20,SC51,388
2023/12/17,21,SC51,478
2023/12/17,22,SC51,676
2023/12/17,23,SC51,447
2023/12/17,24,SC51,816
2023/12/18,1,SC51,973
2023/12/18,2,SC51,959
2023/12/18,3,SC51,925
2023/12/18,4,SC51,1034
2023/12/18,5,SC51,961
2023/12/18,6,SC51,643
2023/12/18,7,SC51,58
2023/12/18,8,SC51,1
2023/12/18,9,SC51,58
2023/12/18,10,SC51,124
2023/12/18,11,SC51,216
2023/12/18,12,SC51,479
2023/12/18,13,SC51,356
2023/12/18,14,SC51,853
2023/12/18,15,SC51,324
2023/12/18,16,SC51,14
2023/12/18,17,SC51,26
2023/12/18,18,SC51,75
2023/12/18,19,SC51,329
2023/12/18,20,SC51,388
2023/12/18,21,SC51,478
2023/12/18,22,SC51,675
2023/12/18,23,SC51,447
2023/12/18,24,SC51,815
2023/12/19,1,SC51,986
2023/12/19,2,SC51,972
2023/12/19,3,SC51,937
2023/12/19,4,SC51,1047
2023/12/19,5,SC51,973
2023/12/19,6,SC51,652
2023/12/19,7,SC51,58
2023/12/19,8,SC51,1
2023/12/19,9,SC51,58
2023/12/19,10,SC51,126
2023/12/19,11,SC51,219
2023/12/19,12,SC51,485
2023/12/19,13,SC51,360
2023/12/19,14,SC51,865
2023/12/19,15,SC51,328
2023/12/19,16,SC51,14
2023/12/19,17,SC51,26
2023/12/19,18,SC51,76
2023/12/19,19,SC51,334
2023/12/19,20,SC51,393
2023/12/19,21,SC51,484
2023/12/19,22,SC51,684
2023/12/19,23,SC51,453
2023/12/19,24,SC51,826
2023/12/20,1,SC51,1008
2023/12/20,2,SC51,993
2023/12/20,3,SC51,958
2023/12/20,4,SC51,1070
2023/12/20,5,SC51,995
2023/12/20,6,SC51,666
2023/12/20,7,SC51,60
2023/12/20,8,SC51,1
2023/12/20,9,SC51,60
2023/12/20,10,SC51,129
2023/12/20,11,SC51,224
2023/12/20,12,SC51,496
2023/12/20,13,SC51,368
2023/12/20,14,SC51,884
2023/12/20,15,SC51,335
2023/12/20,16,SC51,15
2023/12/20,17,SC51,27
2023/12/20,18,SC51,77
2023/12/20,19,SC51,341
2023/12/20,20,SC51,401
2023/12/20,21,SC51,495
2023/12/20,22,SC51,699
2023/12/20,23,SC51,463
2023/12/20,24,SC51,844
2023/12/21,1,SC51,1556
2023/12/21,2,SC51,1533
2023/12/21,3,SC51,1479
2023/12/21,4,SC51,1653
2023/12/21,5,SC51,1536
2023/12/21,6,SC51,1028
2023/12/21,7,SC51,92
2023/12/21,8,SC51,2
2023/12/21,9,SC51,92
2023/12/21,10,SC51,198
2023/12/21,11,SC51,346
2023/12/21,12,SC51,766
2023/12/21,13,SC51,569
2023/12/21,14,SC51,1364
2023/12/21,15,SC51,518
2023/12/21,16,SC51,23
2023/12/21,17,SC51,41
2023/12/21,18,SC51,119
2023/12/21,19,SC51,526
2023/12/21,20,SC51,620
2023/12/21,21,SC51,764
2023/12/21,22,SC51,1080
2023/12/21,23,SC51,714
2023/12/21,24,SC51,1304
2023/12/22,1,SC51,1556
2023/12/22,2,SC51,1533
2023/12/22,3,SC51,1479
2023/12/22,4,SC51,1653
2023/12/22,5,SC51,1536
2023/12/22,6,SC51,1028
2023/12/22,7,SC51,92
2023/12/22,8,SC51,2
2023/12/22,9,SC51,92
2023/12/22,10,SC51,198
2023/12/22,11,SC51,346
2023/12/22,12,SC51,766
2023/12/22,13,SC51,569
2023/12/22,14,SC51,1364
2023/12/22,15,SC51,518
2023/12/22,16,SC51,23
2023/12/22,17,SC51,41
2023/12/22,18,SC51,119
2023/12/22,19,SC51,526
2023/12/22,20,SC51,620
2023/12/22,21,SC51,764
2023/12/22,22,SC51,1080
2023/12/22,23,SC51,714
2023/12/22,24,SC51,1304
2023/12/23,1,SC51,1037
2023/12/23,2,SC51,1021
2023/12/23,3,SC51,985
2023/12/23,4,SC51,1101
2023/12/23,5,SC51,1023
2023/12/23,6,SC51,685
2023/12/23,7,SC51,61
2023/12/23,8,SC51,1
2023/12/23,9,SC51,61
2023/12/23,10,SC51,132
2023/12/23,11,SC51,230
2023/12/23,12,SC51,510
2023/12/23,13,SC51,379
2023/12/23,14,SC51,909
2023/12/23,15,SC51,345
2023/12/23,16,SC51,15
2023/12/23,17,SC51,27
2023/12/23,18,SC51,80
2023/12/23,19,SC51,351
2023/12/23,20,SC51,413
2023/12/23,21,SC51,509
2023/12/23,22,SC51,719
2023/12/23,23,SC51,476
2023/12/23,24,SC51,868
2023/12/24,1,SC51,983
2023/12/24,2,SC51,968
2023/12/24,3,SC51,934
2023/12/24,4,SC51,1044
2023/12/24,5,SC51,970
2023/12/24,6,SC51,649
2023/12/24,7,SC51,58
2023/12/24,8,SC51,1
2023/12/24,9,SC51,58
2023/12/24,10,SC51,125
2023/12/24,11,SC51,218
2023/12/24,12,SC51,484
2023/12/24,13,SC51,359
2023/12/24,14,SC51,862
2023/12/24,15,SC51,327
2023/12/24,16,SC51,14
2023/12/24,17,SC51,26
2023/12/24,18,SC51,75
2023/12/24,19,SC51,332
2023/12/24,20,SC51,392
2023/12/24,21,SC51,483
2023/12/24,22,SC51,682
2023/12/24,23,SC51,451
2023/12/24,24,SC51,823
2023/12/25,1,SC51,989
2023/12/25,2,SC51,975
2023/12/25,3,SC51,940
2023/12/25,4,SC51,1051
2023/12/25,5,SC51,976
2023/12/25,6,SC51,654
2023/12/25,7,SC51,59
2023/12/25,8,SC51,1
2023/12/25,9,SC51,59
2023/12/25,10,SC51,126
2023/12/25,11,SC51,220
2023/12/25,12,SC51,487
2023/12/25,13,SC51,361
2023/12/25,14,SC51,867
2023/12/25,15,SC51,329
2023/12/25,16,SC51,14
2023/12/25,17,SC51,26
2023/12/25,18,SC51,76
2023/12/25,19,SC51,335
2023/12/25,20,SC51,394
2023/12/25,21,SC51,486
2023/12/25,22,SC51,686
2023/12/25,23,SC51,454
2023/12/25,24,SC51,829
2023/12/26,1,SC51,990
2023/12/26,2,SC51,976
2023/12/26,3,SC51,941
2023/12/26,4,SC51,1052
2023/12/26,5,SC51,977
2023/12/26,6,SC51,654
2023/12/26,7,SC51,59
2023/12/26,8,SC51,1
2023/12/26,9,SC51,59
2023/12/26,10,SC51,126
2023/12/26,11,SC51,220
2023/12/26,12,SC51,488
2023/12/26,13,SC51,362
2023/12/26,14,SC51,868
2023/12/26,15,SC51,329
2023/12/26,16,SC51,14
2023/12/26,17,SC51,26
2023/12/26,18,SC51,76
2023/12/26,19,SC51,335
2023/12/26,20,SC51,395
2023/12/26,21,SC51,486
2023/12/26,22,SC51,687
2023/12/26,23,SC51,455
